User_ID,Signup_Date,Acquisition_Channel,Device,City,City_Tier,Age_Group,KYC_Status,First_Investment,Investment_Amount,Referral_Status,Session_Count,Last_Active_Date,Retention_Days,Revenue,Churn_Status
JAR103598,2025-11-02,Paid Social (Meta/Insta),Android,Pune,Tier 1,35-44,Not Started,No,0.0,None,11,2026-04-16,165,0.0,Churned
JAR103599,2026-02-14,Influencer,iOS,Mumbai,Tier 1,35-44,Verified,No,0.0,None,21,2026-06-13,119,0.0,Active
JAR103600,2025-12-01,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,18-24,Not Started,No,0.0,None,15,2026-06-26,207,0.0,Active
JAR103601,2026-06-07,Influencer,Android,Surat,Tier 2/3,18-24,Verified,No,0.0,None,2,2026-06-08,1,0.0,Churned
JAR103602,2025-08-19,App Store Search,iOS,Coimbatore,Tier 2/3,18-24,Verified,No,0.0,None,32,2026-02-18,183,13.84,Churned
JAR103603,2026-04-19,App Store Search,Android,Delhi NCR,Tier 1,35-44,In Progress,No,0.0,None,10,2026-06-26,68,0.0,Active
JAR103604,2025-10-27,Influencer,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,19,2026-06-02,218,0.0,Active
JAR103605,2026-05-16,App Store Search,iOS,Patna,Tier 2/3,35-44,Not Started,No,0.0,None,6,2026-05-21,5,0.0,Churned
JAR103606,2025-12-07,Google Ads,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,52,2026-03-08,91,9.58,Churned
JAR103607,2025-10-12,Referral,Android,Pune,Tier 1,25-34,In Progress,No,0.0,Was Referred,37,2026-06-27,258,12.27,Active
JAR103608,2025-10-17,App Store Search,Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,14,2026-01-06,81,0.0,Churned
JAR103609,2025-08-10,Organic,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,86,2026-06-22,316,2.46,Active
JAR103610,2026-06-05,Referral,Android,Kolkata,Tier 2/3,25-34,In Progress,No,0.0,Was Referred,4,2026-06-06,1,0.0,Churned
JAR103611,2026-05-09,Influencer,Android,Bhopal,Tier 2/3,25-34,Not Started,No,0.0,None,2,2026-06-19,41,0.0,Active
JAR103612,2026-01-04,Paid Social (Meta/Insta),Android,Chennai,Tier 1,25-34,Not Started,No,0.0,Referred Others,22,2026-05-27,143,0.0,Churned
JAR103613,2025-07-09,Paid Social (Meta/Insta),Android,Guwahati,Tier 2/3,18-24,In Progress,No,0.0,None,12,2026-06-08,334,0.0,Active
JAR103614,2025-10-18,Google Ads,Android,Mumbai,Tier 1,25-34,Rejected,No,0.0,None,70,2026-04-27,191,24.8,Churned
JAR103615,2026-03-15,Organic,Android,Coimbatore,Tier 2/3,35-44,In Progress,No,0.0,None,30,2026-06-29,106,20.03,Active
JAR103616,2025-11-10,App Store Search,iOS,Delhi NCR,Tier 1,18-24,Verified,Yes,267.15,None,24,2026-06-10,212,17.66,Active
JAR103617,2025-07-04,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,35-44,Verified,No,0.0,None,68,2026-03-26,265,4.25,Churned
JAR103618,2026-01-25,App Store Search,iOS,Mumbai,Tier 1,18-24,Verified,No,0.0,None,11,2026-06-29,155,0.0,Active
JAR103619,2025-08-07,Referral,Android,Patna,Tier 2/3,35-44,In Progress,No,0.0,Was Referred,79,2026-06-21,318,24.6,Active
JAR103620,2025-10-14,Influencer,Android,Lucknow,Tier 2/3,25-34,Not Started,No,0.0,None,18,2026-06-21,250,0.0,Active
JAR103621,2026-06-18,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,25-34,Rejected,No,0.0,None,1,2026-06-19,1,0.0,Churned
JAR103622,2026-01-06,Influencer,iOS,Hyderabad,Tier 1,18-24,Verified,Yes,1632.1,Referred Others,17,2026-06-23,168,89.52,Active
JAR103623,2025-07-18,Organic,Android,Coimbatore,Tier 2/3,18-24,Verified,Yes,793.18,None,75,2026-02-07,204,45.72,Churned
JAR103624,2026-05-20,Paid Social (Meta/Insta),Android,Bhopal,Tier 2/3,25-34,Verified,No,0.0,Referred Others,4,2026-05-28,8,0.0,Churned
JAR103625,2026-04-25,Organic,Android,Kolkata,Tier 2/3,35-44,Verified,Yes,2633.94,Referred Others,4,2026-06-03,39,15.27,Active
JAR103626,2026-04-13,Paid Social (Meta/Insta),Android,Pune,Tier 1,45+,Not Started,No,0.0,None,7,2026-05-21,38,0.0,Churned
JAR103627,2025-10-14,App Store Search,iOS,Bengaluru,Tier 1,45+,Verified,No,0.0,None,8,2026-02-28,137,0.0,Churned
JAR103628,2026-02-20,Organic,Android,Mumbai,Tier 1,18-24,Verified,Yes,875.07,Referred Others,20,2026-06-08,108,25.62,Active
JAR103629,2026-05-12,Influencer,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,1,2026-05-15,3,0.0,Churned
JAR103630,2026-03-05,Google Ads,iOS,Delhi NCR,Tier 1,25-34,Verified,No,0.0,None,21,2026-06-24,111,0.0,Active
JAR103631,2025-08-13,Organic,iOS,Delhi NCR,Tier 1,45+,Not Started,No,0.0,None,44,2026-06-10,301,19.7,Active
JAR103632,2026-06-01,Referral,Android,Ahmedabad,Tier 2/3,18-24,Verified,No,0.0,Was Referred,1,2026-06-23,22,0.0,Active
JAR103633,2025-10-18,Organic,Android,Nagpur,Tier 2/3,18-24,Verified,No,0.0,None,27,2026-03-18,151,0.0,Churned
JAR103634,2025-10-03,Referral,Android,Patna,Tier 2/3,35-44,Verified,Yes,5898.33,Was Referred,71,2026-06-19,259,389.59,Active
JAR103635,2025-09-09,Organic,Android,Chennai,Tier 1,25-34,Verified,Yes,1638.77,None,53,2025-11-17,69,37.41,Churned
JAR103636,2025-11-03,Referral,Android,Bengaluru,Tier 1,35-44,In Progress,No,0.0,Was Referred,18,2026-06-07,216,0.0,Active
JAR103637,2026-01-25,Referral,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,Was Referred,21,2026-06-17,143,0.0,Active
JAR103638,2026-02-07,Google Ads,iOS,Patna,Tier 2/3,35-44,Rejected,No,0.0,None,19,2026-06-14,127,0.0,Active
JAR103639,2026-06-23,Google Ads,Android,Delhi NCR,Tier 1,25-34,In Progress,No,0.0,None,2,2026-06-23,0,0.0,Active
JAR103640,2025-07-02,Google Ads,Android,Hyderabad,Tier 1,25-34,Not Started,No,0.0,None,32,2026-06-09,342,24.95,Active
JAR103641,2025-08-09,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,None,55,2026-06-01,296,12.41,Active
JAR103642,2026-02-12,Referral,Android,Delhi NCR,Tier 1,25-34,Verified,No,0.0,Was Referred,16,2026-06-26,134,0.0,Active
JAR103643,2026-03-18,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,25-34,Verified,Yes,2715.3,Referred Others,8,2026-06-20,94,75.57,Active
JAR103644,2025-10-05,Referral,Android,Pune,Tier 1,25-34,Verified,No,0.0,Was Referred,26,2026-01-01,88,0.0,Churned
JAR103645,2025-12-12,Paid Social (Meta/Insta),Android,Kolkata,Tier 2/3,45+,Verified,No,0.0,None,12,2026-05-18,157,0.0,Churned
JAR103646,2026-01-24,App Store Search,Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,12,2026-02-26,33,0.0,Churned
JAR103647,2025-09-25,Referral,Android,Pune,Tier 1,25-34,In Progress,No,0.0,Was Referred,25,2026-06-12,260,0.0,Active
JAR103648,2026-03-07,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,35-44,Verified,No,0.0,None,3,2026-06-22,107,0.0,Active
JAR103649,2025-08-22,Influencer,Android,Bengaluru,Tier 1,35-44,Verified,No,0.0,None,25,2026-06-21,303,0.0,Active
JAR103650,2026-01-13,Google Ads,Android,Hyderabad,Tier 1,25-34,Verified,No,0.0,None,7,2026-06-14,152,0.0,Active
JAR103651,2025-07-25,Referral,Android,Bengaluru,Tier 1,35-44,Not Started,No,0.0,Was Referred,22,2026-02-23,213,0.0,Churned
JAR103652,2026-04-21,Referral,Android,Delhi NCR,Tier 1,18-24,Rejected,No,0.0,Was Referred,16,2026-06-02,42,0.0,Active
JAR103653,2025-11-26,Google Ads,Android,Coimbatore,Tier 2/3,25-34,Verified,No,0.0,None,58,2026-06-21,207,24.23,Active
JAR103654,2026-05-12,Organic,Android,Hyderabad,Tier 1,45+,Rejected,No,0.0,None,7,2026-06-06,25,0.0,Active
JAR103655,2025-11-02,Influencer,Android,Mumbai,Tier 1,45+,Rejected,No,0.0,None,37,2026-03-31,149,14.38,Churned
JAR103656,2025-10-02,Google Ads,Android,Bhopal,Tier 2/3,25-34,Not Started,No,0.0,Referred Others,15,2026-06-30,271,0.0,Active
JAR103657,2025-11-21,App Store Search,Android,Jaipur,Tier 2/3,18-24,Not Started,No,0.0,None,19,2026-06-17,208,0.0,Active
JAR103658,2026-01-20,Organic,Android,Guwahati,Tier 2/3,18-24,Not Started,No,0.0,None,7,2026-06-08,139,0.0,Active
JAR103659,2025-07-22,Referral,Android,Delhi NCR,Tier 1,45+,In Progress,No,0.0,Was Referred,52,2026-03-17,238,7.56,Churned
JAR103660,2025-10-18,Referral,Android,Mumbai,Tier 1,35-44,Not Started,No,0.0,Was Referred,4,2026-06-14,239,0.0,Active
JAR103661,2025-11-08,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,18-24,Verified,No,0.0,None,18,2026-06-17,221,0.0,Active
JAR103662,2026-05-15,Influencer,iOS,Indore,Tier 2/3,45+,Verified,Yes,1108.04,None,4,2026-05-19,4,4.94,Churned
JAR103663,2026-06-20,App Store Search,Android,Mumbai,Tier 1,18-24,Verified,Yes,2347.0,None,1,2026-06-29,9,12.53,Active
JAR103664,2026-02-19,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,18-24,Verified,Yes,2507.97,Referred Others,14,2026-05-15,85,38.55,Churned
JAR103665,2025-11-15,Paid Social (Meta/Insta),iOS,Lucknow,Tier 2/3,25-34,Verified,No,0.0,Referred Others,7,2026-06-15,212,0.0,Active
JAR103666,2025-07-19,Paid Social (Meta/Insta),Android,Surat,Tier 2/3,18-24,Verified,No,0.0,None,29,2026-02-15,211,9.48,Churned
JAR103667,2025-07-08,Organic,Android,Nagpur,Tier 2/3,45+,Verified,No,0.0,None,28,2025-09-11,65,0.0,Churned
JAR103668,2026-01-27,Referral,iOS,Guwahati,Tier 2/3,18-24,In Progress,No,0.0,Was Referred,14,2026-06-19,143,0.0,Active
JAR103669,2025-12-18,Referral,Android,Jaipur,Tier 2/3,18-24,Not Started,No,0.0,Was Referred,9,2026-01-15,28,0.0,Churned
JAR103670,2025-07-07,Google Ads,Android,Hyderabad,Tier 1,25-34,In Progress,No,0.0,None,50,2026-06-05,333,11.68,Active
JAR103671,2026-03-01,Paid Social (Meta/Insta),Android,Pune,Tier 1,35-44,Rejected,No,0.0,None,18,2026-04-12,42,0.0,Churned
JAR103672,2025-12-19,Referral,Android,Pune,Tier 1,18-24,In Progress,No,0.0,Was Referred,19,2026-01-16,28,0.0,Churned
JAR103673,2025-10-16,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,25-34,Verified,Yes,543.48,Referred Others,17,2026-06-09,236,45.01,Active
JAR103674,2026-04-26,Organic,Android,Hyderabad,Tier 1,18-24,Verified,Yes,471.69,None,13,2026-05-25,29,2.77,Churned
JAR103675,2025-09-08,Organic,Android,Mumbai,Tier 1,18-24,Verified,Yes,323.86,None,39,2026-06-06,271,17.09,Active
JAR103676,2025-10-21,Google Ads,Android,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,35,2026-06-28,250,11.16,Active
JAR103677,2026-04-26,App Store Search,Android,Nagpur,Tier 2/3,25-34,Verified,Yes,3187.22,Referred Others,9,2026-06-18,53,55.05,Active
JAR103678,2026-01-15,Organic,Android,Patna,Tier 2/3,25-34,Verified,Yes,745.43,None,26,2026-06-10,146,21.49,Active
JAR103679,2026-05-01,Google Ads,iOS,Kolkata,Tier 2/3,18-24,Not Started,No,0.0,None,9,2026-06-07,37,0.0,Active
JAR103680,2026-01-01,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,25-34,Verified,No,0.0,None,36,2026-01-29,28,19.4,Churned
JAR103681,2025-12-18,Referral,Android,Patna,Tier 2/3,25-34,In Progress,No,0.0,Was Referred,16,2026-06-16,180,0.0,Active
JAR103682,2025-07-26,Influencer,Android,Delhi NCR,Tier 1,25-34,Rejected,No,0.0,None,77,2026-06-05,314,6.84,Active
JAR103683,2025-11-07,Referral,Android,Ahmedabad,Tier 2/3,18-24,Verified,No,0.0,Was Referred,34,2026-02-13,98,21.48,Churned
JAR103684,2025-12-16,Organic,Android,Bhopal,Tier 2/3,35-44,In Progress,No,0.0,None,52,2026-06-07,173,16.67,Active
JAR103685,2025-12-06,Organic,Android,Hyderabad,Tier 1,25-34,Verified,Yes,2132.46,None,40,2026-03-15,99,62.96,Churned
JAR103686,2025-10-06,Organic,Android,Bhopal,Tier 2/3,18-24,Verified,Yes,1586.27,None,31,2026-06-17,254,110.2,Active
JAR103687,2026-04-06,Organic,iOS,Delhi NCR,Tier 1,18-24,Verified,Yes,849.45,Referred Others,17,2026-06-16,71,15.97,Active
JAR103688,2025-07-18,Referral,Android,Bhopal,Tier 2/3,35-44,Verified,No,0.0,Was Referred,43,2026-06-30,347,16.88,Active
JAR103689,2026-01-08,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,35-44,Verified,No,0.0,None,14,2026-06-09,152,0.0,Active
JAR103690,2026-01-17,Influencer,iOS,Hyderabad,Tier 1,25-34,Not Started,No,0.0,None,25,2026-06-10,144,0.0,Active
JAR103691,2025-12-26,Referral,Android,Ahmedabad,Tier 2/3,35-44,Rejected,No,0.0,Was Referred,31,2026-06-28,184,13.32,Active
JAR103692,2026-05-22,Organic,Android,Hyderabad,Tier 1,25-34,Verified,No,0.0,None,7,2026-06-05,14,0.0,Active
JAR103693,2025-12-26,Referral,Android,Pune,Tier 1,18-24,Rejected,No,0.0,Was Referred,16,2026-02-04,40,0.0,Churned
JAR103694,2026-01-03,Google Ads,Android,Chennai,Tier 1,18-24,Rejected,No,0.0,None,22,2026-06-09,157,0.0,Active
JAR103695,2026-01-19,Organic,Android,Chennai,Tier 1,25-34,Verified,Yes,586.5,None,29,2026-06-10,142,32.53,Active
JAR103696,2025-08-07,Google Ads,Android,Nagpur,Tier 2/3,18-24,Verified,Yes,2021.53,Referred Others,42,2026-06-19,316,220.32,Active
JAR103697,2025-09-25,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,35-44,Verified,No,0.0,None,24,2025-11-26,62,0.0,Churned
JAR103698,2026-01-09,App Store Search,Android,Delhi NCR,Tier 1,35-44,Verified,Yes,1082.71,None,33,2026-06-18,160,47.34,Active
JAR103699,2025-09-23,Paid Social (Meta/Insta),Android,Coimbatore,Tier 2/3,45+,Verified,Yes,576.25,None,22,2026-06-09,259,20.62,Active
JAR103700,2025-10-15,Organic,iOS,Hyderabad,Tier 1,25-34,In Progress,No,0.0,None,19,2026-01-19,96,0.0,Churned
JAR103701,2025-12-25,Paid Social (Meta/Insta),iOS,Bengaluru,Tier 1,35-44,Not Started,No,0.0,None,11,2026-06-02,159,0.0,Active
JAR103702,2026-06-19,Paid Social (Meta/Insta),iOS,Chennai,Tier 1,35-44,Verified,Yes,875.63,None,1,2026-06-20,1,3.13,Churned
JAR103703,2026-06-03,Influencer,Android,Ahmedabad,Tier 2/3,35-44,Not Started,No,0.0,None,3,2026-06-15,12,0.0,Active
JAR103704,2025-12-10,Paid Social (Meta/Insta),Android,Kolkata,Tier 2/3,25-34,Not Started,No,0.0,None,9,2026-05-30,171,0.0,Churned
JAR103705,2026-06-06,Organic,iOS,Delhi NCR,Tier 1,18-24,Not Started,No,0.0,None,1,2026-06-22,16,0.0,Active
JAR103706,2025-11-17,Influencer,iOS,Guwahati,Tier 2/3,18-24,Verified,Yes,309.42,None,19,2026-06-19,214,14.63,Active
JAR103707,2026-02-18,App Store Search,Android,Lucknow,Tier 2/3,18-24,Verified,No,0.0,None,17,2026-04-08,49,0.0,Churned
JAR103708,2026-06-20,App Store Search,Android,Lucknow,Tier 2/3,25-34,In Progress,No,0.0,None,1,2026-06-21,1,0.0,Churned
JAR103709,2026-06-03,Paid Social (Meta/Insta),Android,Patna,Tier 2/3,35-44,Not Started,No,0.0,None,1,2026-06-04,1,0.0,Churned
JAR103710,2025-10-04,Organic,iOS,Bengaluru,Tier 1,25-34,Verified,Yes,4799.77,None,54,2026-06-06,245,379.27,Active
JAR103711,2026-03-27,Organic,Android,Kolkata,Tier 2/3,25-34,Verified,No,0.0,None,10,2026-04-12,16,0.0,Churned
JAR103712,2025-07-18,Google Ads,iOS,Indore,Tier 2/3,25-34,Verified,No,0.0,None,28,2026-06-23,340,0.0,Active
JAR103713,2025-08-09,Google Ads,Android,Bengaluru,Tier 1,35-44,Verified,No,0.0,None,32,2025-10-27,79,24.06,Churned
JAR103714,2025-11-13,App Store Search,Android,Surat,Tier 2/3,25-34,Verified,Yes,2493.75,Referred Others,10,2026-06-07,206,172.11,Active
JAR103715,2025-11-24,Paid Social (Meta/Insta),Android,Guwahati,Tier 2/3,25-34,Not Started,No,0.0,None,19,2026-06-09,197,0.0,Active
JAR103716,2025-11-04,Google Ads,Android,Kolkata,Tier 2/3,45+,Rejected,No,0.0,None,34,2026-06-02,210,3.78,Active
JAR103717,2026-06-26,Google Ads,Android,Pune,Tier 1,35-44,Verified,Yes,2744.73,Referred Others,1,2026-06-26,0,12.7,Active
JAR103718,2025-10-03,Paid Social (Meta/Insta),Android,Pune,Tier 1,25-34,Not Started,No,0.0,Referred Others,14,2026-06-07,247,0.0,Active
JAR103719,2026-01-15,Google Ads,Android,Jaipur,Tier 2/3,35-44,In Progress,No,0.0,None,11,2026-06-16,152,0.0,Active
JAR103720,2025-11-10,Organic,Android,Ahmedabad,Tier 2/3,45+,Verified,No,0.0,None,9,2026-06-17,219,0.0,Active
JAR103721,2026-06-16,Influencer,Android,Indore,Tier 2/3,25-34,In Progress,No,0.0,None,1,2026-06-17,1,0.0,Churned
JAR103722,2026-05-19,App Store Search,Android,Pune,Tier 1,25-34,Verified,Yes,2138.47,None,7,2026-06-20,32,25.95,Active
JAR103723,2025-11-23,Organic,Android,Pune,Tier 1,35-44,Rejected,No,0.0,None,36,2025-11-25,2,23.05,Churned
JAR103724,2026-06-19,Influencer,Android,Surat,Tier 2/3,25-34,Not Started,No,0.0,Referred Others,1,2026-06-19,0,0.0,Active
JAR103725,2025-11-03,Referral,iOS,Jaipur,Tier 2/3,45+,Verified,No,0.0,Was Referred,28,2026-01-22,80,0.0,Churned
JAR103726,2026-02-25,Google Ads,Android,Indore,Tier 2/3,25-34,Verified,Yes,5119.98,None,30,2026-06-01,96,139.69,Active
JAR103727,2025-07-21,Influencer,Android,Patna,Tier 2/3,18-24,Verified,No,0.0,None,24,2025-09-10,51,0.0,Churned
JAR103728,2026-01-26,App Store Search,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,1444.1,None,20,2026-06-10,135,77.15,Active
JAR103729,2026-05-06,Influencer,Android,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,9,2026-05-09,3,0.0,Churned
JAR103730,2026-03-25,Paid Social (Meta/Insta),iOS,Chennai,Tier 1,18-24,Not Started,No,0.0,None,9,2026-05-04,40,0.0,Churned
JAR103731,2025-08-27,Organic,Android,Bhopal,Tier 2/3,45+,In Progress,No,0.0,None,52,2026-06-13,290,2.35,Active
JAR103732,2026-06-06,Google Ads,iOS,Coimbatore,Tier 2/3,18-24,Verified,No,0.0,None,3,2026-06-07,1,0.0,Churned
JAR103733,2026-01-12,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,Verified,No,0.0,None,22,2026-06-14,153,0.0,Active
JAR103734,2025-12-13,Influencer,Android,Ahmedabad,Tier 2/3,25-34,Verified,Yes,744.63,None,34,2026-06-11,180,43.81,Active
JAR103735,2026-02-27,Organic,Android,Lucknow,Tier 2/3,35-44,Verified,Yes,784.75,None,20,2026-06-27,120,12.79,Active
JAR103736,2025-08-20,Google Ads,iOS,Chennai,Tier 1,18-24,Verified,No,0.0,None,25,2026-03-10,202,0.0,Churned
JAR103737,2025-10-07,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Verified,Yes,3091.99,Referred Others,17,2026-06-04,240,129.67,Active
JAR103738,2026-03-24,App Store Search,Android,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,10,2026-05-07,44,0.0,Churned
JAR103739,2026-01-23,Influencer,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,9,2026-06-01,129,0.0,Active
JAR103740,2026-04-09,Organic,Android,Jaipur,Tier 2/3,45+,In Progress,No,0.0,Referred Others,12,2026-06-30,82,0.0,Active
JAR103741,2026-06-05,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,35-44,Not Started,No,0.0,None,2,2026-06-06,1,0.0,Churned
JAR103742,2025-07-17,App Store Search,Android,Surat,Tier 2/3,25-34,Verified,No,0.0,None,39,2026-01-02,169,20.47,Churned
JAR103743,2025-11-01,Google Ads,Android,Pune,Tier 1,35-44,Verified,Yes,452.45,None,32,2026-06-24,235,33.75,Active
JAR103744,2025-10-14,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Verified,Yes,3962.08,Referred Others,30,2026-06-05,234,136.26,Active
JAR103745,2025-07-11,App Store Search,iOS,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,32,2026-06-04,328,22.62,Active
JAR103746,2025-09-02,Referral,Android,Delhi NCR,Tier 1,18-24,Rejected,No,0.0,Was Referred,82,2026-06-19,290,3.07,Active
JAR103747,2026-02-27,Referral,Android,Delhi NCR,Tier 1,25-34,In Progress,No,0.0,Was Referred,39,2026-06-05,98,23.65,Active
JAR103748,2026-06-07,Influencer,Android,Hyderabad,Tier 1,25-34,Verified,No,0.0,None,1,2026-06-08,1,0.0,Churned
JAR103749,2026-01-26,Referral,Android,Guwahati,Tier 2/3,45+,Rejected,No,0.0,Was Referred,12,2026-02-09,14,0.0,Churned
JAR103750,2025-07-13,Paid Social (Meta/Insta),Android,Nagpur,Tier 2/3,25-34,Verified,No,0.0,None,55,2026-06-25,347,14.33,Active
JAR103751,2026-05-20,Influencer,Android,Indore,Tier 2/3,45+,Rejected,No,0.0,None,2,2026-06-15,26,0.0,Active
JAR103752,2025-12-06,Influencer,Android,Delhi NCR,Tier 1,45+,Rejected,No,0.0,None,15,2026-04-28,143,0.0,Churned
JAR103753,2026-02-25,Organic,Android,Surat,Tier 2/3,35-44,Rejected,No,0.0,None,22,2026-06-28,123,0.0,Active
JAR103754,2025-12-26,Influencer,iOS,Bengaluru,Tier 1,25-34,Not Started,No,0.0,None,31,2026-06-21,177,9.57,Active
JAR103755,2025-12-25,Paid Social (Meta/Insta),iOS,Bengaluru,Tier 1,35-44,Not Started,No,0.0,None,8,2026-04-23,119,0.0,Churned
JAR103756,2026-04-01,Paid Social (Meta/Insta),Android,Coimbatore,Tier 2/3,25-34,Rejected,No,0.0,None,6,2026-04-12,11,0.0,Churned
JAR103757,2025-09-13,Google Ads,Android,Ahmedabad,Tier 2/3,18-24,In Progress,No,0.0,None,26,2026-06-06,266,0.0,Active
JAR103758,2025-10-16,Organic,Android,Hyderabad,Tier 1,18-24,Verified,Yes,1073.19,None,9,2026-06-01,228,79.43,Active
JAR103759,2025-09-19,Google Ads,iOS,Surat,Tier 2/3,18-24,Verified,No,0.0,None,21,2026-03-22,184,0.0,Churned
JAR103760,2026-02-05,Google Ads,iOS,Mumbai,Tier 1,18-24,Verified,Yes,3469.59,None,25,2026-06-03,118,134.2,Active
JAR103761,2026-01-07,Influencer,iOS,Delhi NCR,Tier 1,25-34,Verified,Yes,1620.18,None,23,2026-04-09,92,52.4,Churned
JAR103762,2025-10-15,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,45+,Rejected,No,0.0,Referred Others,8,2025-12-17,63,0.0,Churned
JAR103763,2025-08-21,Referral,Android,Mumbai,Tier 1,18-24,Not Started,No,0.0,Was Referred,60,2026-06-05,288,15.81,Active
JAR103764,2026-06-05,Referral,iOS,Kolkata,Tier 2/3,25-34,Verified,Yes,899.25,Was Referred,2,2026-06-26,21,3.07,Active
JAR103765,2025-12-22,Influencer,iOS,Pune,Tier 1,25-34,Verified,No,0.0,None,20,2026-06-06,166,0.0,Active
JAR103766,2026-05-24,Paid Social (Meta/Insta),iOS,Mumbai,Tier 1,18-24,Rejected,No,0.0,None,3,2026-05-25,1,0.0,Churned
JAR103767,2026-01-16,Referral,Android,Patna,Tier 2/3,35-44,Rejected,No,0.0,Was Referred,23,2026-06-04,139,0.0,Active
JAR103768,2025-08-12,Influencer,Android,Pune,Tier 1,25-34,Verified,No,0.0,Referred Others,19,2026-06-15,307,0.0,Active
JAR103769,2025-10-10,Google Ads,Android,Kolkata,Tier 2/3,45+,Verified,No,0.0,None,8,2026-05-03,205,0.0,Churned
JAR103770,2026-04-14,Organic,iOS,Delhi NCR,Tier 1,35-44,Rejected,No,0.0,None,4,2026-05-22,38,0.0,Churned
JAR103771,2026-05-24,App Store Search,iOS,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,10,2026-05-29,5,0.0,Churned
JAR103772,2025-08-12,Organic,Android,Bengaluru,Tier 1,18-24,Not Started,No,0.0,None,13,2026-06-10,302,0.0,Active
JAR103773,2025-08-18,Paid Social (Meta/Insta),Android,Chennai,Tier 1,25-34,Verified,Yes,5512.08,None,21,2025-12-01,105,134.42,Churned
JAR103774,2025-07-18,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,18-24,Rejected,No,0.0,None,11,2026-01-17,183,0.0,Churned
JAR103775,2026-01-27,Organic,Android,Hyderabad,Tier 1,18-24,Verified,Yes,1489.91,None,12,2026-06-07,131,73.89,Active
JAR103776,2026-05-15,App Store Search,Android,Patna,Tier 2/3,35-44,Verified,Yes,517.15,Referred Others,7,2026-06-21,37,6.24,Active
JAR103777,2025-10-05,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,18-24,In Progress,No,0.0,None,5,2026-06-05,243,0.0,Active
JAR103778,2025-10-09,Organic,Android,Pune,Tier 1,25-34,In Progress,No,0.0,None,35,2026-02-22,136,10.85,Churned
JAR103779,2026-03-18,Influencer,Android,Mumbai,Tier 1,25-34,Verified,Yes,602.86,None,11,2026-06-27,101,23.13,Active
JAR103780,2025-08-07,Influencer,Android,Guwahati,Tier 2/3,18-24,Verified,No,0.0,None,17,2026-01-13,159,0.0,Churned
JAR103781,2025-11-05,App Store Search,Android,Bengaluru,Tier 1,45+,Not Started,No,0.0,None,48,2026-05-07,183,18.04,Churned
JAR103782,2025-08-16,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,35-44,Not Started,No,0.0,None,14,2025-10-01,46,0.0,Churned
JAR103783,2025-12-26,Referral,Android,Delhi NCR,Tier 1,18-24,Verified,No,0.0,Was Referred,50,2026-04-13,108,23.88,Churned
JAR103784,2026-02-23,Organic,Android,Nagpur,Tier 2/3,35-44,Verified,Yes,1785.55,Referred Others,18,2026-06-03,100,53.91,Active
